entry_id;calculation_id
17592;12856
12273;12860
26834;12888
20634;12891
10120;12892
10385;12894
10644;12895
17072;12896
18363;12898
8407;12900
10531;12923
20638;12925
11162;12926
7918;12928
19012;12951
19037;12952
28910;12954
18063;12956
30458;12957
6278;12958
7829;12959
5553;12962
12263;12963
11144;12967
17579;12968
11467;12989
6609;12990
19705;12991
19454;12992
6890;12993
6891;12994
7149;12995
6392;12996
24280;12998
11120;12999
18362;13000
6622;13002
28901;13009
17792;13010
6126;13011
7656;13013
11133;13026
4313;13052
16415;13054
21058;13055
9276;13056
13639;13057
9307;13059
29699;13066
28684;13068
17850;13071
8397;13073
3033;13075
18946;13076
6219;13079
11110;13080
15217;13081
30945;13082
17302;13083
20636;13084
19717;13087
17800;13094
23548;13095
25397;13097
20456;13098
2275;13099
13042;13100
17300;13102
2183;13103
18361;13104
13238;13107
11194;13108
6611;13109
16895;13110
7923;13111
7924;13112
7410;13113
8456;13116
20775;13126
28908;13129
17816;13130
17823;13132
2185;13133
18874;13134
5030;13135
7916;13136
8453;13138
8459;13140
5640;13141
5647;13142
10864;13157
8047;13165
20905;13166
11711;13167
2517;13168
8420;13169
13828;13170
31352;13171
17145;13173
18429;13174
18028;13178
11669;13180
22278;13197
8436;13198
13573;13199
20652;13202
10661;13211
16047;13213
14519;13215
1706;13216
15895;13219
5638;13220
5639;13221
5646;13222
19407;13228
12126;13230
10107;13232
17820;13235
5255;13236
10387;13237
13212;13239
13984;13240
6297;13241
18356;13242
11714;13244
13268;13245
8411;13246
14824;13247
16112;13248
5628;13249
8448;13250
24438;13251
8454;13254
21788;13255
4705;13259
17280;13260
30437;13261
28649;13264
17809;13265
8202;13266
5642;13267
8209;13268
16169;13269
31224;13274
13209;13275
13210;13276
17075;13278
30746;13279
17084;13280
20168;13282
7352;13283
8419;13284
2794;13285
5637;13287
8457;13288
19996;13289
18718;13290
9999;13291
5644;13292
12279;13303
19147;13311
18392;13312
12748;13313
21805;13315
17283;13320
20899;13323
4778;13327
8400;13328
19719;13329
10488;13330
5645;13331
17322;13348
30251;13350
19752;13355
17144;13376
12529;13377
19211;13378
17271;13380
30947;13381
10634;13383
10640;13384
10646;13385
10656;13387
10919;13389
14007;13390
16110;13393
8449;13394
13843;13400
5643;13401
13850;13402
5908;13403
3092;13406
2939;13410
24066;13411
8092;13412
18416;13414
27992;13415
17146;13447
17278;13450
24067;13451
30532;13454
8446;13455
21789;13457
8467;13458
3854;13459
16944;13460
10329;13484
6277;13485
2184;13486
11670;13487
4502;13488
10657;13489
18355;13490
30516;13494
9947;13497
3798;13498
29780;13499
21254;13501
2798;13502
8444;13503
8445;13504
8447;13505
2061;13506
7782;13516
23434;13517
10363;13518
18828;13519
18876;13521
27947;13522
1709;13523
25651;13524
14041;13525
18699;13527
5630;13529
25672;1352933
8208;13532
3341;13533
8219;13535
21296;13537
16946;13538
2080;13541
7775;13558
4722;13560
18852;13561
13475;13562
11168;13563
7584;13564
23872;13567
21623;13580
21446;13582
30830;13586
13853;13590
16943;13591
17508;13610
18821;13611
13215;13612
29545;13613
10264;13614
8224;13616
5671;13618
5672;13620
6441;13634
9623;13636
21102;13641
10633;13643
13213;13644
21175;13645
31030;13646
18390;13647
8406;13648
16108;13650
22279;13651
5400;13654
17292;13656
13758;13658
18389;13659
18227;13661
19000;13662
30863;13678
17879;13681
9938;13682
16109;13683
2800;13684
20778;13686
16945;13688
4639;13689
8231;13690
13108;13691
29910;13719
30995;13721
25369;13723
1708;13726
18391;13727
16374;13728
15624;13729
15626;13730
28029;13731
7435;13732
6932;13733
2352;13734
11174;13741
22505;13743
8225;13745
8491;13748
18239;13749
10343;13766
10643;13769
18426;13780
19459;13781
29818;13782
5380;13784
25072;13785
13192;13787
31031;13789
16111;13790
12310;13791
20779;13793
8220;13794
13872;13795
29542;13797
31342;13798
8233;13800
25246;13801
5424;13802
7217;13803
20773;13813
14660;13814
8027;13815
10335;13816
31029;13820
31134;13840
26784;13841
21841;13845
9939;13846
18409;13847
13191;13848
26439;13859
2767;13860
13214;13866
11176;13867
18415;13868
30351;13869
8230;13871
22588;13872
5676;13873
14070;13876
24278;13877
4967;13878
4206;13879
12776;13881
21080;13898
2801;13900
4704;13951
25071;13968
5379;13977
22335;13978
5719;13979
4723;13981
10619;13982
28916;13983
25373;13991
20960;14009
23316;14016
4461;14017
13694;14018
1960;14022
19148;14023
27964;14024
12749;14025
9940;14026
18438;14051
16782;14057
16044;14059
25370;14060
18412;14064
18414;14065
8443;14074
15625;14075
22811;14076
7950;14078
17955;14083
4364;14084
8468;14085
6161;14086
12311;14087
2062;14088
12830;14089
22323;14090
24469;14091
15020;14095
1704;14096
18398;14097
18399;14098
2799;14100
30833;14101
29557;14102
15640;14103
16949;14104
29594;14105
3105;14107
13875;14109
27810;14110
11567;14112
13877;14113
5423;14115
22090;14118
12601;14120
19784;14121
5683;14122
5684;14124
22093;14125
18388;14128
15602;14129
15623;14130
18763;14134
5950;14144
11333;14145
5696;14146
25790;14147
19550;14149
27902;14160
21445;14161
5910;14163
3870;14164
13905;14166
12884;14169
23143;14170
25371;14204
20503;14207
16784;14247
19090;14248
20449;14249
16953;14252
3874;14253
10554;14254
18831;14290
28028;14294
5651;14295
5952;14297
13911;14298
18400;14324
10021;14328
30371;14330
13904;14332
10636;14349
8571;14357
6483;14373
18848;14376
8229;14377
29596;14378
27577;14381
16984;14382
23404;14383
10074;14385
18405;14393
30542;14394
4703;14397
27984;14398
30829;14399
8217;14402
22324;14405
30103;14406
13865;14407
13866;14408
15265;14416
14901;14417
13927;14420
13928;14421
8226;14422
30507;14426
18413;14427
16956;14428
18862;14430
13797;14431
25799;14432
20086;14434
20087;14435
5220;14448
5949;14450
5694;14451
5953;14452
27963;14453
28228;14454
5465;14456
17839;14467
18191;14469
16955;14470
13624;14472
15722;14486
27777;14487
10254;14488
10026;14489
5948;14490
25798;14491
28013;14494
16954;14495
5951;14496
20057;14497
13208;14502
16880;14503
2853;14504
13659;14507
13660;14508
22638;14509
5466;14510
10828;14515
6746;14516
5222;14517
4199;14518
22643;14529
19551;14539
9950;14548
30104;14549
10027;14551
6745;14552
5219;14553
5221;14560
22087;14561
7379;14572
8232;14573
22086;14580
7997;14581
14158;14582
30620;14589
10024;14590
13658;14593
6747;14594
31353;14598
21389;14603
28147;14604
24068;14605
18879;14606
5331;14608
18936;14609
16643;14610
28039;14612
30135;14613
13661;14614
30557;14624
20486;14625
22091;14629
29593;14632
23377;14633
13400;14635
13915;14636
6744;14638
20795;14641
5679;14642
5775;14643
21173;14644
8228;14645
10023;14646
30941;14649
13938;14650
22670;14651
7406;14668
10546;14669
2403;14670
30807;14680
16761;14683
16760;14684
17767;14690
31223;14691
19146;14699
16616;14702
18212;14704
11311;14705
6770;14706
4219;14707
19355;14708
18437;14711
5381;14712
13935;14713
10627;14722
13919;14724
25302;14725
16758;14726
16947;14728
16709;14730
10050;14732
16467;14733
13913;14734
16739;14735
13401;14736
16759;14737
12721;14747
2766;14755
11195;14756
7181;14757
13854;14758
10565;14759
25125;14761
16327;14763
14825;14764
17172;14765
13844;14766
25536;14767
16737;14768
21094;14769
17034;14771
6023;14774
18777;14780
30141;14781
13200;14784
21447;14785
3756;14786
6125;14787
13058;14788
16345;14795
22092;14797
8304;14799
16479;14803
26481;14804
13957;14806
13958;14807
28085;14821
7660;14827
24279;14830
31204;14831
28212;14832
30832;14834
5984;14836
8303;14837
27373;14838
13960;14839
13963;14841
29012;14862
13845;14870
20293;14873
30383;14874
30131;14875
29882;14876
26353;14880
8334;14881
5732;14894
3855;14897
28558;14898
5682;14899
10332;14900
5500;14902
13961;14903
30768;14907
6384;14909
27583;14910
30510;14917
27021;14919
5930;14920
14064;14927
20485;14928
10022;14937
13869;14938
20294;14940
13966;14943
18853;14946
1705;14960
29077;14961
18760;14962
16642;14991
13822;14993
30248;14994
28014;14996
30849;14997
20292;14999
20297;15000
8509;15001
18778;15003
25540;15004
15711;15005
5204;15017
12694;15019
21918;15031
28172;15032
26349;15033
28011;15036
27807;15037
13874;15038
27553;15039
20295;15040
10049;15042
30140;15043
29898;15046
17259;15047
14042;15053
13055;15054
13059;15055
13886;15056
6742;15057
22920;15058
13956;15059
13959;15060
10391;15062
4753;15063
5463;15072
16783;15073
18425;15081
17033;15082
28083;15091
6899;15094
13848;15095
13879;15096
30374;15097
30663;15098
18814;15099
6769;15100
13955;15102
6025;15105
20145;15107
29117;15115
29118;15116
12413;15117
5247;15118
27137;15124
2694;15126
17709;15129
6170;15130
24024;15131
3680;15132
30623;15135
29019;15138
13849;15143
30901;15144
13812;15148
30903;15152
1857;15153
18781;15154
2641;15157
16763;15159
5392;15180
3359;15181
24026;15183
30694;15184
5233;15185
13970;15194
8333;15196
11672;15197
8346;15198
19667;15202
3856;15205
3890;15208
29155;15211
6743;15213
17032;15214
28915;15219
28417;15222
4495;15224
4496;15225
11673;15226
7321;15227
4771;15240
13695;15241
17825;15243
24061;15245
14248;15248
8362;15254
20487;15258
13060;15259
30898;15260
18526;15262
14436;15264
25303;15265
29637;15269
13923;15270
10860;15272
7289;15273
13994;15274
11671;15275
12426;15281
10144;15283
18534;15287
4970;15288
6520;15294
14226;15295
30392;15296
21109;15298
21174;15307
14539;15308
11468;15309
11248;15310
18436;15311
20747;15312
13065;15313
12826;15314
6174;15315
13901;15317
29133;15318
28947;15319
4347;15332
30894;15334
10342;15336
4754;15337
20661;15338
16829;15339
19334;15341
27808;15342
13962;15345
8345;15346
30826;15357
10110;15364
31174;15367
14503;15370
13873;15384
23917;15391
20296;15403
5544;15405
4145;15411
10306;15413
10849;15415
19119;15419
19120;15420
10146;15421
27098;15443
15069;15447
6616;15448
30306;15449
13064;15451
15780;15456
15783;15457
10399;15460
20915;15462
25537;15471
7265;15473
19831;15474
15282;15479
10152;15480
5541;15481
10740;15491
3581;15492
17804;15494
13981;15495
15781;15496
15782;15497
19118;15498
19145;15509
26391;15516
30707;15518
3729;15519
19832;15527
2476;15534
23737;15548
13878;15552
29094;15553
10292;15554
29967;15571
25304;15572
13056;15573
16983;15575
10145;15577
13856;15587
30397;15590
18402;15593
30904;15594
10154;15595
21268;15600
18309;15601
13834;15605
27099;15608
13857;15609
27551;15624
10153;15626
10157;15628
20914;15631
10151;15633
8094;15634
15796;15637
20912;15638
15795;15639
10150;15640
11042;15641
8361;15642
20913;15643
13902;15645
10158;15647
30641;15648
30942;15649
11041;15650
31221;15673
17772;15676
8338;15678
17911;15679
5470;15680
4940;15682
4357;15683
27360;15685
27366;15693
18410;15694
18315;15697
30861;15698
4774;15707
27773;15722
19839;15724
1904;15732
28419;15740
11625;15741
18317;15742
29902;15743
5678;15744
5002;15745
14066;15746
25538;15747
26314;15748
10408;15749
30853;15759
11131;15766
4757;15768
30943;15771
18342;15772
10410;15773
13847;15778
30935;15779
30884;15788
8496;15790
18340;15792
10148;15793
27594;15804
13833;15805
28074;15814
14262;15817
3696;15819
20298;15824
27365;15825
4205;15830
16542;15831
25313;15835
10394;15838
13903;15847
20974;15852
3728;15853
27354;15857
25378;15858
10485;15859
11439;15860
30653;15869
27973;15871
20291;15872
30955;15873
14238;15875
5203;15878
27550;15881
30142;15882
29149;15887
15495;15890
27548;15891
26621;15892
27626;15895
13882;15898
8000;15900
21609;15904
27367;15905
10109;15906
8043;15911
18424;15917
2768;15918
15225;15924
30956;15927
19311;15929
28342;15938
18337;15941
17317;15951
4852;15952
27355;15958
19335;15960
7599;15961
22994;15963
19161;15967
30119;15968
19310;15970
30698;15971
29168;15972
18338;15974
3727;15975
24615;15977
2475;15978
2477;15979
12475;15983
2481;15984
15045;15985
2482;15986
5046;15994
13766;15995
13814;15998
30075;15999
7853;16000
6327;16002
16840;16017
25132;16018
30929;16021
28180;16022
29992;16023
13652;16025
18527;16026
13205;16032
30037;16033
30082;16034
2222;16047
4524;16051
2478;16052
18339;16056
31180;16057
17692;16074
12624;16076
30671;16080
10592;16081
20082;16082
19828;16083
30173;16084
19326;16085
28132;16086
18305;16087
18307;16088
27627;16090
3699;16091
3700;16092
18062;16093
28162;16094
22187;16095
17076;16096
28191;16097
30496;16098
17082;16101
16318;16103
6317;16104
25126;16105
19141;16106
19143;16109
18395;16110
18401;16111
4050;16114
7641;16116
4830;16117
15604;16118
14065;16120
7921;16122
23309;16124
10755;16128
10760;16129
18022;16131
3698;16134
18833;16135
11148;16136
10642;16137
20396;16138
15019;16140
21179;16142
27193;16146
2762;16147
28236;16149
30799;16151
29776;16152
7642;16154
7643;16155
29778;16156
29779;16157
18934;16158
31322;16159
3303;16161
30839;16163
3582;16164
26237;16166
30847;16167
6411;16170
27297;16171
28899;16173
29165;16174
3697;16175
30802;16176
29540;16178
3304;16179
3307;16180
4853;16182
13061;16185
30842;16186
30083;16188
18466;16190
30088;16191
23908;16192
30089;16193
23919;16194
27022;16195
3865;16198
18739;16199
20794;16201
20798;16203
30112;16205
20288;16206
3112;16208
20290;16209
30893;16216
29872;16218
30642;16223
10046;16224
24497;16225
29621;16226
30902;16227
30952;16228
28848;16230
10309;16231
30394;16232
19032;16234
30396;16235
11595;16237
13906;16238
27073;16239
13651;16240
27074;16241
25541;16242
27590;16243
17763;16245
3659;16247
4941;16248
5455;16250
30605;16251
20797;16252
10979;16255
26482;16256
12568;16258
23914;16259
18242;16262
27822;16264
20814;16265
13916;16266
13917;16267
17258;16268
12124;16269
20847;16271
13666;16272
13922;16273
14435;16275
2902;16276
21107;16278
28117;16279
10360;16281
30797;16282
13810;16283
26731;16284
30074;16285
3660;16287
10337;16288
4187;16289
16754;16290
21110;16291
10852;16292
19572;16293
18549;16294
7264;16295
16757;16296
18550;16298
24025;16300
7266;16301
15476;16302
27356;16303
27358;16305
7944;16307
30918;16308
24281;16309
24617;16315
23523;16318
22088;16327
22089;16328
13662;16330
29918;16332
22912;16334
27359;16335
13937;16337
8042;16338
27361;16339
10863;16342
19840;16344
30640;16346
10044;16347
10045;16348
21380;16349
27109;16350
28136;16352
28392;16353
28648;16354
30696;16355
7026;16357
30445;16361
2928;16362
30702;16364
13439;16365
27120;16368
10108;16369
14727;16370
15497;16371
2420;16372
11902;16373
26354;16374
27122;16375
27763;16377
14730;16381
14731;16382
28152;16384
17813;16385
29689;16386
7299;16390
30973;16391
13967;16392
28414;16395
13968;16398
13969;16400
30976;16402
30465;16405
30978;16407
3206;16408
11152;16412
18336;16413
28420;16414
12435;16424
16543;16425
4237;16428
20904;16429
30217;16430
27146;16431
30474;16432
18343;16434
14237;16435
18344;16436
27916;16437
30477;16439
12443;16441
18346;16443
18347;16447
27357;16448
27871;16449
30223;16450
30479;16451
15784;16453
28176;16455
7578;16457
15785;16458
27921;16459
10654;16461
30483;16463
10143;16465
11424;16466
15788;16467
30484;16468
11425;16470
15789;16471
30229;16472
15790;16474
10403;16476
10147;16478
30489;16482
4254;16484
10149;16486
30234;16489
4255;16490
15496;16497
30492;16501
30493;16503
10666;16504
11434;16505
12973;16506
26141;16507
29982;16508
30494;16509
17851;16510
20156;16511
4773;16514
7593;16515
10156;16520
29985;16524
31009;16525
19646;16529
31010;16530
6313;16532
18330;16537
30974;16538
18332;16539
30243;16543
31011;16544
6314;16545
16316;16548
14518;16552
17858;16556
27430;16560
28198;16561
18115;16567
18627;16568
22471;16570
28199;16572
30759;16573
17604;16574
18116;16575
18628;16576
20678;16578
27432;16579
28200;16580
5206;16582
20654;16585
1700;16587
28456;16588
18629;16589
18885;16590
27433;16591
30249;16592
13755;16594
18630;16595
21705;16596
30250;16598
17863;16600
29995;16602
13757;16603
18888;16604
19400;16605
2479;16607
7347;16608
17865;16610
28717;16612
29997;16613
30509;16614
4274;16616
17866;16618
30254;16620
6069;16621
30740;16623
30488;16626
28186;16628
21434;16629
6070;16633
10684;16634
13504;16635
18124;16636
13505;16639
18893;16640
26160;16641
29745;16643
31281;16644
7867;16647
2741;16650
13507;16652
29747;16654
4024;16655
6074;16656
11968;16659
22484;16661
28980;16663
27423;16666
8107;16668
6075;16671
17617;16672
18897;16673
19665;16674
22741;16675
27189;16676
6076;16677
15309;16678
7872;16684
15310;16685
29752;16694
15312;16697
17365;16698
28217;16699
3517;16701
6080;16702
7875;16704
15826;16708
17366;16709
30650;16712
29990;16717
6061;16718
27431;16721
4800;16725
3263;16730
3008;16737
4294;16786
3015;16802
18626;16806
2761;16832
30970;16853
28468;16859
4025;16860
2509;16873
7102;16903
4052;16913
3541;16932
3542;16940
3543;16947
4827;16969
2777;16979
3292;16999
4832;17015
3297;17034
18525;17043
3815;17076
4585;17077
4586;17081
4238;17092
2027;17110
3309;17111
1772;17116
3310;17117
3567;17125
4849;17126
3570;17152
2802;17159
2803;17169
2804;17178
27986;17186
2805;17187
2806;17195
3575;17196
2038;17203
2808;17214
2809;17222
2044;17258
2814;17266
29541;17277
17614;17278
2564;17291
7119;17296
18449;17307
27368;17309
18838;17310
13508;17316
22225;17317
6875;17318
12257;17319
6876;17320
2566;17327
15580;17336
11437;17338
4535;17345
7611;17346
18137;17347
18143;17348
1800;17349
3949;17351
11135;17354
18240;17355
6867;17358
1727;17359
20713;17360
31045;17366
3056;17371
27851;17391
3593;17396
3597;17397
1802;17399
26953;17400
10230;17401
21263;17402
18448;17408
1801;17410
1804;17411
1803;17412
22794;17418
1805;17428
10694;17431
6599;17432
8399;17434
23911;17440
7120;17442
6406;17443
13337;17450
3090;17461
22072;17464
31042;17465
17894;17466
17878;17476
18980;17478
7137;17480
26189;17482
27479;17483
30561;17484
15128;17486
2575;17487
3350;17493
12436;17494
5357;17496
27976;17504
3094;17510
2760;17516
3607;17524
27978;17533
18195;17534
17013;17539
16343;17540
31297;17541
30816;17543
6128;17547
23052;17548
18667;17558
11010;17559
24194;17560
17631;17568
21481;17570
15599;17571
